,price,lprice,square,rooms,floor,mfloor,station,metro,dmetro,link,add,lat,lon
8826,9500000,16.06680235657077,38.0,1,11,17,метро Лухмановская,3 минуты на транспорте,3,https://www.cian.ru/sale/flat/309205617/,"просп. Защитников Москвы, 9к1",55.700953,37.919307
8827,11350000,16.244728301891687,54.4,2,9,17,метро Лухмановская,15 минут пешком,15,https://www.cian.ru/sale/flat/315283643/,"Рождественская ул., 21к6",55.706472,37.917349
8828,8990000,16.011623406447804,37.7,1,12,17,метро Лухмановская,3 минуты на транспорте,3,https://www.cian.ru/sale/flat/307934248/,"ул. Недорубова, 27",55.708415,37.928973
8829,9588000,16.076022874536413,40.8,1,3,24,метро Лухмановская,20 минут пешком,20,https://www.cian.ru/sale/flat/316783502/,"Лухмановская ул., 27",55.723131,37.901359
8830,9150000,16.029264437251705,31.7,1,11,16,метро Лухмановская,8 минут на транспорте,8,https://www.cian.ru/sale/flat/315049947/,"ул. Маршала Еременко, 5к1",55.712127,37.948763
8831,9200000,16.034714042019267,34.6,1,12,25,метро Лухмановская,8 минут на транспорте,8,https://www.cian.ru/sale/flat/315061149/,"ул. Липчанского, 10",55.70492,37.943427
8832,9300000,16.045524958123483,31.0,1,16,19,метро Лухмановская,8 минут на транспорте,8,https://www.cian.ru/sale/flat/312377431/,"ул. Вертолетчиков, 4к8",55.703266,37.947838
8833,10350000,16.15249707767565,36.3,1,12,25,метро Лухмановская,8 минут на транспорте,8,https://www.cian.ru/sale/flat/314267333/,"ул. Липчанского, 10",55.70492,37.943427
8834,13450000,16.414489664012123,36.3,1,6,22,метро Мичуринский проспект,10 минут пешком,10,https://www.cian.ru/sale/flat/316627386/,"ул. Лобачевского, 98",55.683305,37.481352
8835,48700000,17.701189588052817,75.2,2,3,12,метро Мичуринский проспект,17 минут пешком,17,https://www.cian.ru/sale/flat/314133589/,"ул. Удальцова, 26",55.681189,37.495806
8836,62500000,17.95067711470663,122.6,3,13,35,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/316031092/,"ул. Василия Ланового, 3",55.695662,37.478037
8837,210000000,19.162618088681743,194.4,5,6,12,метро Мичуринский проспект,12 минут пешком,12,https://www.cian.ru/sale/flat/315685117/,"ул. Сергея Бондарчука, 4",55.691993,37.482088
8838,164000000,18.91537698578848,195.0,4,2,12,метро Мичуринский проспект,17 минут пешком,17,https://www.cian.ru/sale/flat/311998382/,"ул. Сергея Бондарчука, 6",55.692511,37.483957
8839,35500000,17.385043254445645,70.0,3,2,20,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/316425215/,"ул. Василия Ланового, 3",55.695662,37.478037
8840,65000000,17.98989782785991,115.9,3,1,18,метро Мичуринский проспект,16 минут пешком,16,https://www.cian.ru/sale/flat/316018763/,"ул. Удальцова, 85К4",55.681504,37.486984
8841,198500000,19.10629965809152,199.0,5,5,12,метро Мичуринский проспект,12 минут пешком,12,https://www.cian.ru/sale/flat/313077782/,"ул. Сергея Бондарчука, 4",55.691993,37.482088
8842,12500000,16.34123920227253,18.8,1,8,54,метро Мичуринский проспект,11 минут пешком,11,https://www.cian.ru/sale/flat/310163566/,"Озерная ул., 1",55.688507,37.473231
8843,23900000,16.98938901690174,45.0,2,9,22,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/299463971/,"ул. Лобачевского, 118к1",55.693622,37.469198
8844,20000000,16.811242831518264,60.5,2,10,25,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/311695081/,"Большая Очаковская ул., 3",55.688563,37.46591
8845,70000000,18.064005800013632,158.0,4,8,22,метро Мичуринский проспект,19 минут пешком,19,https://www.cian.ru/sale/flat/315235214/,"ул. Удальцова, 79",55.679722,37.496192
8846,22500000,16.929025867174648,56.4,2,2,17,метро Мичуринский проспект,6 минут пешком,6,https://www.cian.ru/sale/flat/313253664/,"ул. Раменки, 18",55.689832,37.488484
8847,20000000,16.811242831518264,63.5,3,1,12,метро Мичуринский проспект,13 минут пешком,13,https://www.cian.ru/sale/flat/296169520/,"Мичуринский просп., 38",55.696392,37.494836
8848,16800000,16.636889444373487,44.5,2,5,12,метро Мичуринский проспект,19 минут пешком,19,https://www.cian.ru/sale/flat/314515983/,"ул. Коштоянца, 15",55.678407,37.491386
8849,18770000,16.74777040856269,58.6,3,3,9,метро Мичуринский проспект,16 минут пешком,16,https://www.cian.ru/sale/flat/306035461/,"Винницкая ул., 17",55.698477,37.488565
8850,250000000,19.33697147582652,199.0,4,2,12,метро Мичуринский проспект,17 минут пешком,17,https://www.cian.ru/sale/flat/315770212/,"ул. Сергея Бондарчука, 6",55.692511,37.483957
8851,77200000,18.161910014995005,93.0,3,9,12,метро Мичуринский проспект,12 минут пешком,12,https://www.cian.ru/sale/flat/306592437/,"ул. Сергея Бондарчука, 4",55.691993,37.482088
8852,25000000,17.034386382832476,54.1,2,12,16,метро Мичуринский проспект,7 минут пешком,7,https://www.cian.ru/sale/flat/313799978/,"ул. Лобачевского, 100К3",55.685264,37.483301
8853,15000000,16.523560759066484,37.0,1,5,24,метро Мичуринский проспект,20 минут пешком,20,https://www.cian.ru/sale/flat/300526889/,"ул. Коштоянца, 6",55.678925,37.488835
8854,200000000,19.11382792451231,127.0,3,4,12,метро Мичуринский проспект,17 минут пешком,17,https://www.cian.ru/sale/flat/313074416/,"ул. Сергея Бондарчука, 6",55.692511,37.483957
8855,37900000,17.450461670052654,68.0,3,16,32,метро Мичуринский проспект,13 минут пешком,13,https://www.cian.ru/sale/flat/315196866/,"ул. Василия Ланового, 7с1",55.693064,37.47907
8856,14700000,16.503358051748965,32.0,1,5,12,метро Мичуринский проспект,8 минут пешком,8,https://www.cian.ru/sale/flat/301074039/,"Мичуринский просп., 54К2",55.694008,37.48879
8857,13900000,16.44739939810092,37.4,1,1,16,метро Мичуринский проспект,8 минут пешком,8,https://www.cian.ru/sale/flat/315861963/,"ул. Лобачевского, 100",55.684772,37.481702
8858,45800000,17.639794649084415,80.0,3,33,51,метро Мичуринский проспект,13 минут пешком,13,https://www.cian.ru/sale/flat/315645671/,"Мичуринский просп., 56",55.695509,37.485727
8859,78000000,18.172219384653864,130.0,4,11,25,метро Мичуринский проспект,11 минут пешком,11,https://www.cian.ru/sale/flat/304063414/,"ул. Удальцова, 46",55.68498,37.492069
8860,18500000,16.733281290048552,41.0,1,16,32,метро Мичуринский проспект,19 минут пешком,19,https://www.cian.ru/sale/flat/316631259/,"Большая Очаковская ул., 2",55.692024,37.467509
8861,33999999,17.34187105316867,73.0,2,17,18,метро Мичуринский проспект,16 минут пешком,16,https://www.cian.ru/sale/flat/316278977/,"ул. Мичуринский проспект Олимпийская деревня, 1к2",55.680524,37.470249
8862,18400000,16.727861222579214,41.0,1,16,32,метро Мичуринский проспект,19 минут пешком,19,https://www.cian.ru/sale/flat/315881230/,"Большая Очаковская ул., 2",55.692024,37.467509
8863,18500000,16.733281290048552,36.0,1,25,33,метро Мичуринский проспект,20 минут пешком,20,https://www.cian.ru/sale/flat/316499938/,"Озерная ул., 1к2/6",55.687644,37.469341
8864,25936459,17.071160220210004,59.0,2,17,24,метро Мичуринский проспект,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/316648101/,"Мичуринский просп., 72А",55.681976,37.465541
8865,20000000,16.811242831518264,42.9,1,4,23,метро Мичуринский проспект,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/313955205/,"Мичуринский просп., 72А",55.681976,37.465541
8866,35000000,17.37085861945369,49.0,2,24,50,метро Мичуринский проспект,13 минут пешком,13,https://www.cian.ru/sale/flat/314540318/,"Мичуринский просп., 56",55.695509,37.485727
8867,18000000,16.70588231586044,36.7,2,11,45,метро Мичуринский проспект,12 минут пешком,12,https://www.cian.ru/sale/flat/316477198/,"Озерная ул., 1к2/4",55.687776,37.471111
8868,29400000,17.19650523230891,74.2,3,4,23,метро Мичуринский проспект,20 минут пешком,20,https://www.cian.ru/sale/flat/315489228/,"ул. Коштоянца, 10",55.677544,37.4864
8869,26000000,17.073607095985757,61.0,3,18,32,метро Мичуринский проспект,19 минут пешком,19,https://www.cian.ru/sale/flat/316744644/,"Большая Очаковская ул., 2",55.692024,37.467509
8870,13500000,16.41820024340866,24.1,1,4,33,метро Мичуринский проспект,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/314973196/,"Очаковское ш., 5к4",55.694145,37.462361
8871,17400000,16.671980764184756,42.0,1,7,33,метро Мичуринский проспект,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/314898725/,"Очаковское ш., 5к6",55.693389,37.463655
8872,50000000,17.72753356339242,68.0,3,14,16,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/316623344/,"ул. Василия Ланового, 3",55.695662,37.478037
8873,60000000,17.909855120186375,158.0,3,2,15,метро Мичуринский проспект,17 минут пешком,17,https://www.cian.ru/sale/flat/313674433/,"ул. Удальцова, 81",55.679945,37.494925
8874,25880000,17.068981027596973,44.1,1,10,20,метро Мичуринский проспект,19 минут пешком,19,https://www.cian.ru/sale/flat/306573685/,"ул. Мичуринский проспект Олимпийская деревня, 1к1",55.679448,37.46971
8875,55500000,17.831893578716663,90.1,2,4,9,метро Мичуринский проспект,15 минут пешком,15,https://www.cian.ru/sale/flat/315915159/,"ул. Удальцова, 32к1",55.682036,37.492949
8876,26000000,17.073607095985757,61.4,2,18,24,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/316800461/,"Большая Очаковская ул., 3",55.688563,37.46591
8877,24500000,17.014183675514957,49.0,1,3,14,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/313619186/,"ул. Василия Ланового, 3",55.695662,37.478037
8878,22200000,16.915602846842507,58.0,2,5,25,метро Мичуринский проспект,18 минут пешком,18,https://www.cian.ru/sale/flat/316246139/,"Большая Очаковская ул., 3",55.688563,37.46591
8879,27000000,17.111347423968603,44.0,1,7,16,метро Мичуринский проспект,19 минут пешком,19,https://www.cian.ru/sale/flat/313873328/,"ул. Василия Ланового, 3",55.695662,37.478037
